"Subject" "ActivityName" "DomainSignal" "RawSignal" "Acceleration" "Magnitude" "Measure" "JerkSignal" "Axis" "count" "average"
"2190" 6 "WALKING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 27 -0.930932519259259
"2191" 6 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 27 -0.864586982
"2192" 6 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 27 -0.881269668148148
"2193" 6 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 27 -0.870573939259259
"2194" 6 "WALKING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 27 -0.883429888148148
"2195" 6 "WALKING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 27 -0.861204054074074
"2196" 6 "WALKING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 27 -0.877094289259259
"2197" 6 "WALKING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 27 -0.857069972962963
"2198" 6 "WALKING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 27 -0.908275038888889
"2199" 6 "WALKING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 27 -0.878680884444444
"2200" 6 "WALKING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 27 -0.887892460740741
"2201" 6 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 27 -0.853075337777778
"2202" 6 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 27 -0.901709446666667
"2203" 6 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 27 -0.856116422222222
"2204" 6 "WALKING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 27 -0.894612788148148
"2205" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 27 0.288668129259259
"2206" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 27 -0.0191480094555556
"2207" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 27 -0.114815858666667
"2208" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 27 0.070643340962963
"2209" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 27 0.00819396511333333
"2210" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 27 -0.00438785944814815
"2211" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 27 -0.905151406703704
"2212" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 27 -0.82666928662963
"2213" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 27 -0.863979513703704
"2214" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 27 -0.907760592592593
"2215" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 27 -0.87608333637037
"2216" 6 "WALKING" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 27 -0.926433821111111
"2217" 6 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 27 -0.85670657732963
"2218" 6 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 27 -0.904137161481481
"2219" 6 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 27 -0.853773646966667
"2220" 6 "WALKING" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 27 -0.882482316666667
"2221" 6 "WALKING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 27 0.942934950740741
"2222" 6 "WALKING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 27 -0.230748177777778
"2223" 6 "WALKING" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 27 -0.0902848495
"2224" 6 "WALKING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 27 -0.97915838
"2225" 6 "WALKING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 27 -0.960641405185185
"2226" 6 "WALKING" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 27 -0.915402718148148
"2227" 6 "WALKING" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 27 -0.85670657732963
"2228" 6 "WALKING" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 27 -0.853773646966667
"2229" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 27 -0.047856167
"2230" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 27 -0.0365555045296296
"2231" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 27 0.0837144815555556
"2232" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 27 -0.0944104127777778
"2233" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 27 -0.0316958921851852
"2234" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 27 -0.046382382362963
"2235" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 27 -0.896682258518519
"2236" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 27 -0.877411597777778
"2237" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 27 -0.870915458088889
"2238" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 27 -0.881303846296296
"2239" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 27 -0.91624547962963
"2240" 6 "WALKING" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 27 -0.894134022666667
"2241" 6 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 27 -0.86603011037037
"2242" 6 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 27 -0.910293258518518
"2243" 6 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 27 -0.838139572962963
"2244" 6 "WALKING" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 27 -0.895343911481482
"2245" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 32 -0.9710945315625
"2246" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 32 -0.9353431984375
"2247" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 32 -0.940984285
"2248" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 32 -0.9698344040625
"2249" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 32 -0.9534512075
"2250" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 32 -0.9564639909375
"2251" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 32 -0.974251996875
"2252" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 32 -0.932136288125
"2253" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 32 -0.930425669375
"2254" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 32 -0.9718506284375
"2255" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 32 -0.9545004853125
"2256" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 32 -0.9627303446875
"2257" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 32 -0.9406232209375
"2258" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 32 -0.95085648
"2259" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 32 -0.9416590303125
"2260" 6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 32 -0.9462599725
"2261" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 32 -0.9314518428125
"2262" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 32 -0.9477270290625
"2263" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 32 -0.940247440625
"2264" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 32 -0.9573999921875
"2265" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 32 -0.9448091825
"2266" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 32 -0.9519750834375
"2267" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 32 -0.9293283265625
"2268" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 32 -0.955184934375
"2269" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 32 -0.9280324584375
"2270" 6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 32 -0.9509425890625
"2271" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 32 0.2779803875
"2272" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 32 -0.015194092828125
"2273" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 32 -0.1168551941875
"2274" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 32 0.0751599322103125
"2275" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 32 0.00287285045625
"2276" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 32 0.0028430561284375
"2277" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 32 -0.972921301875
"2278" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 32 -0.930592995
"2279" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 32 -0.930771235
"2280" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 32 -0.9694129646875
"2281" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 32 -0.952326990625
"2282" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 32 -0.960301313125
"2283" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 32 -0.9470225159375
"2284" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 32 -0.96577274125
"2285" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 32 -0.9352145690625
"2286" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 32 -0.94919632375
"2287" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 32 0.576039559375
"2288" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 32 0.192146030625
"2289" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 32 0.124312624200625
"2290" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 32 -0.9774056690625
"2291" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 32 -0.967451888125
"2292" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 32 -0.956002500625
"2293" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 32 -0.9470225159375
"2294" 6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 32 -0.9352145690625
"2295" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 32 -0.0334421685396875
"2296" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 32 -0.073544180828125
"2297" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 32 0.08931504428125
"2298" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 32 -0.10302611946875
"2299" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 32 -0.043292742109375
"2300" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 32 -0.046610081793125
"2301" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 32 -0.950653938125
"2302" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 32 -0.9455662646875
"2303" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 32 -0.9448067446875
"2304" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 32 -0.9394617971875
"2305" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 32 -0.9648093809375
"2306" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 32 -0.9648834028125
"2307" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 32 -0.933194160625
"2308" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 32 -0.9637045428125
"2309" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 32 -0.9202191446875
"2310" 6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 32 -0.951944063125
"2311" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 44 -0.954038202045455
"2312" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 44 -0.922954342954545
"2313" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 44 -0.931844139318182
"2314" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 44 -0.969820677045454
"2315" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 44 -0.941243127045455
"2316" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 44 -0.952976494772727
"2317" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 44 -0.951738462802273
"2318" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 44 -0.918469468318182
"2319" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 44 -0.912048212727273
"2320" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 44 -0.969241936136364
"2321" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 44 -0.938956168636364
"2322" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 44 -0.961444236590909
"2323" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 44 -0.920033423636364
"2324" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 44 -0.951304629772727
"2325" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 44 -0.914866829772727
"2326" 6 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 44 -0.954624348181818
"2327" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 44 -0.935124461818182
"2328" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 44 -0.944113974090909
"2329" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 44 -0.938442918863636
"2330" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 44 -0.961027924090909
"2331" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 44 -0.943248336590909
"2332" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 44 -0.950140379545454
"2333" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 44 -0.932910926136364
"2334" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 44 -0.955962146136364
"2335" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 44 -0.931920051590909
"2336" 6 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 44 -0.958624353409091
"2337" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 44 0.260611460681818
"2338" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 44 -0.0119983390181818
"2339" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 44 -0.119151731659091
"2340" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 44 0.0918951591590909
"2341" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 44 0.000381110403636364
"2342" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 44 -0.00679999155363636
"2343" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "X" 44 -0.952095759931818
"2344" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Y" 44 -0.916734855772727
"2345" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" NA "Z" 44 -0.914764783409091
"2346" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 44 -0.968183058409091
"2347" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 44 -0.938162832045455
"2348" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 44 -0.957904877954545
"2349" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 44 -0.926223231068182
"2350" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 44 -0.955884480454545
"2351" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 44 -0.9072407125
"2352" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 44 -0.953158429772727
"2353" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "X" 44 0.557703315
"2354" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Y" 44 0.127552063159091
"2355" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Mean" NA "Z" 44 0.0834170936590909
"2356" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "X" 44 -0.921803646590909
"2357" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Y" 44 -0.950672832045454
"2358" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" NA "Std Dev" NA "Z" 44 -0.934887022272727
"2359" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Mean" NA NA 44 -0.926223231068182
"2360" 6 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "Magnitude" "Std Dev" NA NA 44 -0.9072407125
"2361" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "X" 44 -0.0164015841477273
"2362" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Y" 44 -0.120924236136364
"2363" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" NA "Z" 44 0.140311652318182
"2364" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "X" 44 -0.108250937522727
"2365" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Y" 44 -0.0366842138172727
"2366" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Mean" "Jerk" "Z" 44 -0.0653530475227273
"2367" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "X" 44 -0.954416352045454
"2368" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Y" 44 -0.943231875681818
"2369" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" NA "Z" 44 -0.943213985909091
"2370" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "X" 44 -0.937589990681818
"2371" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Y" 44 -0.962229575454545
"2372" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" NA "Std Dev" "Jerk" "Z" 44 -0.963727852045455
"2373" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 44 -0.917702019545454
"2374" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 44 -0.957690460454545
"2375" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 44 -0.924414554090909
"2376" 6 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 44 -0.955860252727273
"2377" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "X" 79 -0.96987393835443
"2378" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Y" 79 -0.937977960759494
"2379" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" NA "Z" 79 -0.919964135822785
"2380" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 79 -0.979926609367089
"2381" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Y" 79 -0.972955936075949
"2382" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Mean" "Jerk" "Z" 79 -0.972756467341772
"2383" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "X" 79 -0.969209723291139
"2384" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Y" 79 -0.909538914177215
"2385" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" NA "Z" 79 -0.866202775949367
"2386" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "X" 79 -0.983018865063291
"2387" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Y" 79 -0.976029386455696
"2388" 7 "LAYING" "Frequency" "Accelerometer" "Body" NA "Std Dev" "Jerk" "Z" 79 -0.978638589493671
"2389" 7 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" NA NA 79 -0.920427136962025
"2390" 7 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Mean" "Jerk" NA 79 -0.973685698101266
"2391" 7 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" NA NA 79 -0.896412974617722
"2392" 7 "LAYING" "Frequency" "Accelerometer" "Body" "Magnitude" "Std Dev" "Jerk" NA 79 -0.972596903417722
"2393" 7 "LAYING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "X" 79 -0.945325977974684
"2394" 7 "LAYING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Y" 79 -0.963150804303798
"2395" 7 "LAYING" "Frequency" "Gyroscope" "Body" NA "Mean" NA "Z" 79 -0.956501435063291
"2396" 7 "LAYING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "X" 79 -0.947477145189873
"2397" 7 "LAYING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Y" 79 -0.949145656455696
"2398" 7 "LAYING" "Frequency" "Gyroscope" "Body" NA "Std Dev" NA "Z" 79 -0.951438718987342
"2399" 7 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" NA NA 79 -0.941843614556962
"2400" 7 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Mean" "Jerk" NA 79 -0.979413679873418
"2401" 7 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" NA NA 79 -0.913762122151899
"2402" 7 "LAYING" "Frequency" "Gyroscope" "Body" "Magnitude" "Std Dev" "Jerk" NA 79 -0.977362504303797
"2403" 7 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" NA "X" 79 0.278694323291139
"2404" 7 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" NA "Y" 79 -0.0154877783832911
"2405" 7 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" NA "Z" 79 -0.109602305189873
"2406" 7 "LAYING" "Time" "Accelerometer" "Body" NA "Mean" "Jerk" "X" 79 0.074028829278481
